Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2023-08-06 23:06,0.600,0.056,1,0,0,0,p
2023-08-06 23:12,0.600,0.066,1,0,0,0,p
2023-08-06 23:18,0.577,0.056,1,0,0,0,p
2023-08-06 23:24,0.614,0.062,1,0,0,0,p
2023-08-06 23:30,0.591,0.056,0,0,0,0,p
2023-08-06 23:36,0.600,0.066,1,0,0,0,p
2023-08-06 23:42,0.571,0.066,1,0,0,0,p
2023-08-06 23:48,0.558,0.072,1,0,0,0,p
2023-08-06 23:54,0.564,0.062,1,0,0,0,p
2023-08-07 00:00,0.548,0.062,0,0,0,0,p
2023-08-07 00:06,0.584,0.069,1,0,0,0,p
2023-08-07 00:12,0.535,0.075,1,0,0,0,p
2023-08-07 00:18,0.535,0.056,1,0,0,0,p
2023-08-07 00:24,0.528,0.069,1,0,0,0,p
2023-08-07 00:30,0.525,0.066,0,0,0,0,p
2023-08-07 00:36,0.515,0.069,1,0,0,0,p
2023-08-07 00:42,0.502,0.069,1,0,0,0,p
2023-08-07 00:48,0.472,0.082,1,0,0,0,p
2023-08-07 00:54,0.459,0.069,1,0,0,0,p
2023-08-07 01:00,0.440,0.072,1,0,0,0,p
2023-08-07 01:06,0.417,0.072,1,0,0,0,p
2023-08-07 01:12,0.446,0.066,0,0,0,0,p
2023-08-07 01:18,0.472,0.066,1,0,0,0,p
2023-08-07 01:24,0.472,0.066,1,0,0,0,p
2023-08-07 01:30,0.476,0.052,0,0,0,0,p
2023-08-07 01:36,0.472,0.062,1,0,0,0,p
2023-08-07 01:42,0.469,0.059,1,0,0,0,p
2023-08-07 01:48,0.449,0.056,1,0,0,0,p
2023-08-07 01:54,0.456,0.069,0,0,0,0,p
2023-08-07 02:00,0.436,0.069,1,0,0,0,p
2023-08-07 02:06,0.430,0.052,1,0,0,0,p
2023-08-07 02:12,0.446,0.062,0,0,0,0,p
2023-08-07 02:18,0.381,0.049,1,0,0,0,p
2023-08-07 02:24,0.364,0.066,1,0,0,0,p
2023-08-07 02:30,0.367,0.059,0,0,0,0,p
2023-08-07 02:36,0.374,0.066,1,0,0,0,p
2023-08-07 02:42,0.384,0.062,0,0,0,0,p
2023-08-07 02:48,0.364,0.059,1,0,0,0,p
2023-08-07 02:54,0.374,0.059,1,0,0,0,p
2023-08-07 03:00,0.404,0.049,1,0,0,0,p
2023-08-07 03:06,0.384,0.056,1,0,0,0,p
2023-08-07 03:12,0.410,0.056,1,0,0,0,p
2023-08-07 03:18,0.427,0.072,1,0,0,0,p
2023-08-07 03:24,0.436,0.059,1,0,0,0,p
2023-08-07 03:30,0.417,0.059,1,0,0,0,p
2023-08-07 03:36,0.420,0.059,1,0,0,0,p
2023-08-07 03:42,0.427,0.072,0,0,0,0,p
2023-08-07 03:48,0.440,0.062,0,0,0,0,p
2023-08-07 03:54,0.453,0.066,0,0,0,0,p
2023-08-07 04:00,0.463,0.069,1,0,0,0,p
2023-08-07 04:06,0.482,0.062,1,0,0,0,p
2023-08-07 04:12,0.479,0.072,1,0,0,0,p
2023-08-07 04:18,0.479,0.062,0,0,0,0,p
2023-08-07 04:24,0.453,0.052,1,0,0,0,p
2023-08-07 04:30,0.495,0.066,1,0,0,0,p
2023-08-07 04:36,0.525,0.059,0,0,0,0,p
2023-08-07 04:42,0.531,0.056,0,0,0,0,p
2023-08-07 04:48,0.558,0.072,0,0,0,0,p
2023-08-07 04:54,0.558,0.066,1,0,0,0,p
2023-08-07 05:00,0.558,0.062,1,0,0,0,p
2023-08-07 05:06,0.548,0.056,1,0,0,0,p
2023-08-07 05:12,0.554,0.059,1,0,0,0,p
2023-08-07 05:18,0.558,0.062,1,0,0,0,p
2023-08-07 05:24,0.581,0.062,1,0,0,0,p
2023-08-07 05:30,0.597,0.056,1,0,0,0,p
2023-08-07 05:36,0.577,0.069,1,0,0,0,p
2023-08-07 05:42,0.551,0.079,0,0,0,0,p
2023-08-07 05:48,0.558,0.075,0,0,0,0,p
2023-08-07 05:54,0.577,0.059,0,0,0,0,p
2023-08-07 06:00,0.577,0.069,0,0,0,0,p
2023-08-07 06:06,0.597,0.079,0,0,0,0,p
2023-08-07 06:12,0.633,0.059,0,0,0,0,p
2023-08-07 06:18,0.666,0.069,0,0,0,0,p
2023-08-07 06:24,0.666,0.066,1,0,0,0,p
2023-08-07 06:30,0.656,0.059,1,0,0,0,p
2023-08-07 06:36,0.669,0.072,1,0,0,0,p
2023-08-07 06:42,0.653,0.079,1,0,0,0,p
2023-08-07 06:48,0.623,0.075,1,0,0,0,p
2023-08-07 06:54,0.594,0.069,0,0,0,0,p
2023-08-07 07:00,0.620,0.069,0,0,0,0,p
2023-08-07 07:06,0.617,0.066,1,0,0,0,p
2023-08-07 07:12,0.600,0.066,1,0,0,0,p
2023-08-07 07:18,0.604,0.072,1,0,0,0,p
2023-08-07 07:24,0.600,0.066,1,0,0,0,p
2023-08-07 07:30,0.587,0.082,1,0,0,0,p
2023-08-07 07:36,0.623,0.069,0,0,0,0,p
2023-08-07 07:42,0.607,0.075,0,0,0,0,p
2023-08-07 07:48,0.568,0.062,1,0,0,0,p
2023-08-07 07:54,0.535,0.072,1,0,0,0,p
2023-08-07 08:00,0.545,0.069,0,0,0,0,p
2023-08-07 08:06,0.548,0.062,1,0,0,0,p
2023-08-07 08:12,0.548,0.062,1,0,0,0,p
2023-08-07 08:18,0.545,0.062,1,0,0,0,p
2023-08-07 08:24,0.499,0.066,1,0,0,0,p
2023-08-07 08:30,0.472,0.079,0,0,0,0,p
2023-08-07 08:36,0.446,0.056,1,0,0,0,p
2023-08-07 08:42,0.377,0.059,1,0,0,0,p
2023-08-07 08:48,0.338,0.082,1,0,0,0,p
2023-08-07 08:54,0.292,0.072,1,0,0,0,p
2023-08-07 09:00,0.305,0.072,0,0,0,0,p
2023-08-07 09:06,0.308,0.066,1,0,0,0,p
2023-08-07 09:12,0.256,0.072,0,0,0,0,p
2023-08-07 09:18,0.240,0.066,1,0,0,0,p
2023-08-07 09:24,0.246,0.069,0,0,0,0,p
2023-08-07 09:30,0.226,0.066,1,0,0,0,p
2023-08-07 09:36,0.213,0.062,1,0,0,0,p
2023-08-07 09:42,0.213,0.072,1,0,0,0,p
2023-08-07 09:48,0.217,0.052,1,0,0,0,p
2023-08-07 09:54,0.240,0.056,1,0,0,0,p
2023-08-07 10:00,0.210,0.062,0,0,0,0,p
2023-08-07 10:06,0.171,0.066,1,0,0,0,p
2023-08-07 10:12,0.115,0.066,1,0,0,0,p
2023-08-07 10:18,0.085,0.062,1,0,0,0,p
2023-08-07 10:24,0.049,0.066,1,0,0,0,p
2023-08-07 10:30,0.020,0.062,1,0,0,0,p
2023-08-07 10:36,-0.039,0.066,1,0,0,0,p
2023-08-07 10:42,-0.079,0.069,1,0,0,0,p
2023-08-07 10:48,-0.128,0.069,1,0,0,0,p
2023-08-07 10:54,-0.131,0.069,1,0,0,0,p
2023-08-07 11:00,-0.397,0.318,1,0,0,0,p
2023-08-07 11:06,-0.131,0.164,0,0,0,0,p
2023-08-07 11:12,-0.240,0.089,1,0,0,0,p
2023-08-07 11:18,-0.302,0.069,0,0,0,0,p
2023-08-07 11:24,-0.338,0.089,1,0,0,0,p
2023-08-07 11:30,-0.322,0.062,0,0,0,0,p
2023-08-07 11:36,-0.371,0.066,1,0,0,0,p
2023-08-07 11:42,-0.374,0.066,1,0,0,0,p
2023-08-07 11:48,-0.387,0.072,1,0,0,0,p
2023-08-07 11:54,-0.390,0.056,1,0,0,0,p
2023-08-07 12:00,-0.423,0.079,1,0,0,0,p
2023-08-07 12:06,-0.459,0.072,1,0,0,0,p
2023-08-07 12:12,-0.364,0.164,0,0,0,0,p
2023-08-07 12:18,-0.587,0.230,0,0,0,0,p
2023-08-07 12:24,-0.486,0.062,0,0,0,0,p
2023-08-07 12:30,-0.446,0.059,0,0,0,0,p
2023-08-07 12:36,-0.423,0.079,0,0,0,0,p
2023-08-07 12:42,-0.492,0.052,0,0,0,0,p
2023-08-07 12:48,-0.541,0.069,0,0,0,0,p
2023-08-07 12:54,-0.561,0.052,1,0,0,0,p
2023-08-07 13:00,-0.558,0.059,1,0,0,0,p
2023-08-07 13:06,-0.597,0.059,1,0,0,0,p
2023-08-07 13:12,-0.600,0.066,1,0,0,0,p
2023-08-07 13:18,-0.577,0.066,0,0,0,0,p
2023-08-07 13:24,-0.600,0.062,1,0,0,0,p
2023-08-07 13:30,-0.604,0.052,1,0,0,0,p
2023-08-07 13:36,-0.581,0.046,1,0,0,0,p
2023-08-07 13:42,-0.587,0.062,1,0,0,0,p
2023-08-07 13:48,-0.604,0.138,0,0,0,0,p
2023-08-07 13:54,-0.528,0.056,0,0,0,0,p
2023-08-07 14:00,-0.535,0.066,1,0,0,0,p
2023-08-07 14:06,-0.486,0.066,1,0,0,0,p
2023-08-07 14:12,-0.518,0.062,0,0,0,0,p
2023-08-07 14:18,-0.531,0.046,1,0,0,0,p
2023-08-07 14:24,-0.512,0.052,1,0,0,0,p
2023-08-07 14:30,-0.522,0.056,1,0,0,0,p
2023-08-07 14:36,-0.509,0.062,1,0,0,0,p
2023-08-07 14:42,-0.525,0.052,1,0,0,0,p
2023-08-07 14:48,-0.512,0.059,0,0,0,0,p
2023-08-07 14:54,-0.489,0.066,0,0,0,0,p
2023-08-07 15:00,-0.495,0.056,1,0,0,0,p
2023-08-07 15:06,-0.518,0.062,0,0,0,0,p
2023-08-07 15:12,-0.495,0.082,0,0,0,0,p
2023-08-07 15:18,-0.476,0.066,1,0,0,0,p
2023-08-07 15:24,-0.486,0.059,1,0,0,0,p
2023-08-07 15:30,-0.479,0.069,1,0,0,0,p
2023-08-07 15:36,-0.459,0.062,1,0,0,0,p
2023-08-07 15:42,-0.482,0.059,0,0,0,0,p
2023-08-07 15:48,-0.479,0.066,0,0,0,0,p
2023-08-07 15:54,-0.449,0.072,1,0,0,0,p
2023-08-07 16:00,-0.463,0.062,1,0,0,0,p
2023-08-07 16:06,-0.404,0.062,1,0,0,0,p
2023-08-07 16:12,-0.390,0.066,1,0,0,0,p
2023-08-07 16:18,-0.390,0.062,1,0,0,0,p
2023-08-07 16:24,-0.374,0.069,1,0,0,0,p
2023-08-07 16:30,-0.387,0.066,0,0,0,0,p
2023-08-07 16:36,-0.338,0.072,0,0,0,0,p
2023-08-07 16:42,-0.312,0.069,1,0,0,0,p
2023-08-07 16:48,-0.256,0.062,0,0,0,0,p
2023-08-07 16:54,-0.177,0.066,1,0,0,0,p
2023-08-07 17:00,-0.131,0.062,1,0,0,0,p
2023-08-07 17:06,-0.112,0.075,1,0,0,0,p
2023-08-07 17:12,-0.079,0.072,1,0,0,0,p
2023-08-07 17:18,-0.023,0.059,1,0,0,0,p
2023-08-07 17:24,-0.013,0.062,1,0,0,0,p
2023-08-07 17:30,0.010,0.072,1,0,0,0,p
2023-08-07 17:36,0.036,0.062,1,0,0,0,p
2023-08-07 17:42,0.043,0.059,0,0,0,0,p
2023-08-07 17:48,0.066,0.059,1,0,0,0,p
2023-08-07 17:54,0.115,0.066,1,0,0,0,p
2023-08-07 18:00,0.157,0.082,0,0,0,0,p
2023-08-07 18:06,0.157,0.059,1,0,0,0,p
2023-08-07 18:12,0.177,0.059,1,0,0,0,p
2023-08-07 18:18,0.203,0.069,1,0,0,0,p
2023-08-07 18:24,0.230,0.072,0,0,0,0,p
2023-08-07 18:30,0.259,0.072,1,0,0,0,p
2023-08-07 18:36,0.312,0.075,1,0,0,0,p
2023-08-07 18:42,0.217,0.377,0,0,0,0,p
2023-08-07 18:48,0.427,0.095,1,0,0,0,p
2023-08-07 18:54,0.427,0.069,0,0,0,0,p
2023-08-07 19:00,0.466,0.062,1,0,0,0,p
2023-08-07 19:06,0.512,0.072,0,0,0,0,p
2023-08-07 19:12,0.489,0.059,1,0,0,0,p
2023-08-07 19:18,0.522,0.082,1,0,0,0,p
2023-08-07 19:24,0.525,0.121,1,0,0,0,p
2023-08-07 19:30,0.640,0.062,0,0,0,0,p
2023-08-07 19:36,0.630,0.056,0,0,0,0,p
2023-08-07 19:42,0.597,0.072,0,0,0,0,p
2023-08-07 19:48,0.620,0.066,0,0,0,0,p
2023-08-07 19:54,0.643,0.059,0,0,0,0,p
2023-08-07 20:00,0.581,0.059,1,0,0,0,p
2023-08-07 20:06,0.623,0.069,0,0,0,0,p
2023-08-07 20:12,0.676,0.072,0,0,0,0,p
2023-08-07 20:18,0.699,0.062,1,0,0,0,p
2023-08-07 20:24,0.735,0.085,1,0,0,0,p
2023-08-07 20:30,0.764,0.066,0,0,0,0,p
2023-08-07 20:36,0.751,0.066,1,0,0,0,p
2023-08-07 20:42,0.771,0.066,0,0,0,0,p
2023-08-07 20:48,0.787,0.079,1,0,0,0,p
2023-08-07 20:54,0.791,0.075,1,0,0,0,p
2023-08-07 21:00,0.787,0.072,0,0,0,0,p
2023-08-07 21:06,0.768,0.072,0,0,0,0,p
2023-08-07 21:12,0.755,0.062,0,0,0,0,p
2023-08-07 21:18,0.764,0.066,0,0,0,0,p
2023-08-07 21:24,0.761,0.066,0,0,0,0,p
2023-08-07 21:30,0.771,0.052,1,0,0,0,p
2023-08-07 21:36,0.804,0.062,0,0,0,0,p
2023-08-07 21:42,0.823,0.062,1,0,0,0,p
2023-08-07 21:48,0.840,0.066,0,0,0,0,p
2023-08-07 21:54,0.866,0.056,1,0,0,0,p
2023-08-07 22:00,0.863,0.052,1,0,0,0,p
2023-08-07 22:06,0.876,0.059,0,0,0,0,p
2023-08-07 22:12,0.902,0.069,0,0,0,0,p
2023-08-07 22:18,0.794,0.318,1,0,0,0,p
2023-08-07 22:24,0.961,0.190,0,0,0,0,p
2023-08-07 22:30,0.915,0.141,1,0,0,0,p
2023-08-07 22:36,0.919,0.085,0,0,0,0,p
2023-08-07 22:42,0.942,0.082,1,0,0,0,p
2023-08-07 22:48,0.935,0.079,1,0,0,0,p
2023-08-07 22:54,0.922,0.069,0,0,0,0,p
2023-08-07 23:00,0.932,0.072,1,0,0,0,p
2023-08-07 23:06,0.922,0.069,0,0,0,0,p
2023-08-07 23:12,0.948,0.066,0,0,0,0,p
2023-08-07 23:18,0.948,0.049,0,0,0,0,p
2023-08-07 23:24,0.919,0.062,0,0,0,0,p
2023-08-07 23:30,0.955,0.066,1,0,0,0,p
2023-08-07 23:36,0.925,0.069,1,0,0,0,p
2023-08-07 23:42,0.912,0.069,1,0,0,0,p
2023-08-07 23:48,0.889,0.079,1,0,0,0,p
2023-08-07 23:54,0.899,0.069,1,0,0,0,p
2023-08-08 00:00,0.906,0.066,1,0,0,0,p
2023-08-08 00:06,0.955,0.069,1,0,0,0,p
2023-08-08 00:12,0.935,0.069,1,0,0,0,p
2023-08-08 00:18,0.899,0.059,1,0,0,0,p
2023-08-08 00:24,0.883,0.069,1,0,0,0,p
2023-08-08 00:30,0.919,0.069,1,0,0,0,p
2023-08-08 00:36,0.915,0.072,1,0,0,0,p
2023-08-08 00:42,0.909,0.079,1,0,0,0,p
2023-08-08 00:48,0.935,0.062,0,0,0,0,p
2023-08-08 00:54,0.915,0.069,0,0,0,0,p
2023-08-08 01:00,0.896,0.072,1,0,0,0,p
2023-08-08 01:06,0.827,0.066,1,0,0,0,p
2023-08-08 01:12,0.843,0.059,1,0,0,0,p
2023-08-08 01:18,0.827,0.066,1,0,0,0,p
2023-08-08 01:24,0.778,0.069,1,0,0,0,p
2023-08-08 01:30,0.797,0.069,0,0,0,0,p
2023-08-08 01:36,0.817,0.062,1,0,0,0,p
2023-08-08 01:42,0.801,0.069,0,0,0,0,p
2023-08-08 01:48,0.787,0.069,0,0,0,0,p
2023-08-08 01:54,0.784,0.066,1,0,0,0,p
2023-08-08 02:00,0.781,0.062,1,0,0,0,p
2023-08-08 02:06,0.761,0.062,1,0,0,0,p
2023-08-08 02:12,0.719,0.062,1,0,0,0,p
2023-08-08 02:18,0.725,0.056,1,0,0,0,p
2023-08-08 02:24,0.728,0.049,1,0,0,0,p
2023-08-08 02:30,0.692,0.056,1,0,0,0,p
2023-08-08 02:36,0.676,0.059,1,0,0,0,p
2023-08-08 02:42,0.653,0.056,1,0,0,0,p
2023-08-08 02:48,0.669,0.059,1,0,0,0,p
2023-08-08 02:54,0.669,0.062,1,0,0,0,p
2023-08-08 03:00,0.656,0.072,1,0,0,0,p
2023-08-08 03:06,0.682,0.052,1,0,0,0,p
2023-08-08 03:12,0.692,0.066,0,0,0,0,p
2023-08-08 03:18,0.689,0.056,1,0,0,0,p
2023-08-08 03:24,0.702,0.059,1,0,0,0,p
2023-08-08 03:30,0.676,0.056,1,0,0,0,p
2023-08-08 03:36,0.673,0.062,0,0,0,0,p
2023-08-08 03:42,0.646,0.052,1,0,0,0,p
2023-08-08 03:48,0.643,0.072,1,0,0,0,p
2023-08-08 03:54,0.630,0.075,0,0,0,0,p
2023-08-08 04:00,0.646,0.069,0,0,0,0,p
2023-08-08 04:06,0.614,0.072,1,0,0,0,p
2023-08-08 04:12,0.600,0.079,1,0,0,0,p
2023-08-08 04:18,0.614,0.062,0,0,0,0,p
2023-08-08 04:24,0.594,0.072,0,0,0,0,p
2023-08-08 04:30,0.581,0.062,0,0,0,0,p
2023-08-08 04:36,0.568,0.059,1,0,0,0,p
2023-08-08 04:42,0.581,0.059,1,0,0,0,p
2023-08-08 04:48,0.587,0.066,1,0,0,0,p
2023-08-08 04:54,0.591,0.066,1,0,0,0,p
2023-08-08 05:00,0.558,0.062,1,0,0,0,p
2023-08-08 05:06,0.577,0.062,1,0,0,0,p
2023-08-08 05:12,0.568,0.059,0,0,0,0,p
2023-08-08 05:18,0.577,0.059,0,0,0,0,p
2023-08-08 05:24,0.581,0.062,1,0,0,0,p
2023-08-08 05:30,0.581,0.062,0,0,0,0,p
2023-08-08 05:36,0.600,0.072,1,0,0,0,p
2023-08-08 05:42,0.623,0.066,0,0,0,0,p
2023-08-08 05:48,0.604,0.062,0,0,0,0,p
2023-08-08 05:54,0.623,0.066,0,0,0,0,p
2023-08-08 06:00,0.614,0.066,1,0,0,0,p
2023-08-08 06:06,0.614,0.072,0,0,0,0,p
2023-08-08 06:12,0.653,0.072,1,0,0,0,p
2023-08-08 06:18,0.666,0.062,1,0,0,0,p
2023-08-08 06:24,0.663,0.059,1,0,0,0,p
2023-08-08 06:30,0.682,0.066,0,0,0,0,p
2023-08-08 06:36,0.689,0.079,0,0,0,0,p
2023-08-08 06:42,0.719,0.066,1,0,0,0,p
2023-08-08 06:48,0.689,0.072,1,0,0,0,p
2023-08-08 06:54,0.702,0.059,1,0,0,0,p
2023-08-08 07:00,0.725,0.066,0,0,0,0,p
2023-08-08 07:06,0.692,0.069,0,0,0,0,p
2023-08-08 07:12,0.663,0.059,1,0,0,0,p
2023-08-08 07:18,0.673,0.066,1,0,0,0,p
2023-08-08 07:24,0.630,0.069,1,0,0,0,p
2023-08-08 07:30,0.633,0.066,1,0,0,0,p
2023-08-08 07:36,0.607,0.072,0,0,0,0,p
2023-08-08 07:42,0.587,0.072,0,0,0,0,p
2023-08-08 07:48,0.591,0.066,1,0,0,0,p
2023-08-08 07:54,0.617,0.062,1,0,0,0,p
2023-08-08 08:00,0.564,0.062,1,0,0,0,p
2023-08-08 08:06,0.554,0.066,0,0,0,0,p
2023-08-08 08:12,0.577,0.062,0,0,0,0,p
2023-08-08 08:18,0.571,0.069,0,0,0,0,p
2023-08-08 08:24,0.568,0.072,0,0,0,0,p
2023-08-08 08:30,0.551,0.069,0,0,0,0,p
2023-08-08 08:36,0.528,0.069,0,0,0,0,p
2023-08-08 08:42,0.505,0.072,1,0,0,0,p
2023-08-08 08:48,0.518,0.069,0,0,0,0,p
2023-08-08 08:54,0.479,0.066,0,0,0,0,p
2023-08-08 09:00,0.436,0.066,1,0,0,0,p
2023-08-08 09:06,0.410,0.062,0,0,0,0,p
2023-08-08 09:12,0.354,0.062,0,0,0,0,p
2023-08-08 09:18,0.335,0.069,0,0,0,0,p
2023-08-08 09:24,0.282,0.075,1,0,0,0,p
2023-08-08 09:30,0.226,0.062,1,0,0,0,p
2023-08-08 09:36,0.177,0.066,1,0,0,0,p
2023-08-08 09:42,0.154,0.066,0,0,0,0,p
2023-08-08 09:48,0.141,0.072,0,0,0,0,p
2023-08-08 09:54,0.138,0.066,1,0,0,0,p
2023-08-08 10:00,0.095,0.075,0,0,0,0,p
2023-08-08 10:06,0.079,0.069,1,0,0,0,p
2023-08-08 10:12,0.069,0.072,1,0,0,0,p
2023-08-08 10:18,0.030,0.056,1,0,0,0,p
2023-08-08 10:24,0.023,0.056,0,0,0,0,p
2023-08-08 10:30,0.056,0.062,1,0,0,0,p
2023-08-08 10:36,0.059,0.059,1,0,0,0,p
2023-08-08 10:42,0.056,0.062,0,0,0,0,p
2023-08-08 10:48,0.056,0.056,0,0,0,0,p
2023-08-08 10:54,0.020,0.066,0,0,0,0,p
2023-08-08 11:00,0.010,0.069,0,0,0,0,p
2023-08-08 11:06,0.013,0.062,0,0,0,0,p
2023-08-08 11:12,0.000,0.059,1,0,0,0,p
2023-08-08 11:18,-0.030,0.062,0,0,0,0,p
2023-08-08 11:24,-0.052,0.066,1,0,0,0,p
2023-08-08 11:30,-0.079,0.056,1,0,0,0,p
2023-08-08 11:36,-0.105,0.059,0,0,0,0,p
2023-08-08 11:42,-0.148,0.072,0,0,0,0,p
2023-08-08 11:48,-0.187,0.059,1,0,0,0,p
2023-08-08 11:54,-0.223,0.082,0,0,0,0,p
2023-08-08 12:00,-0.230,0.072,1,0,0,0,p
2023-08-08 12:06,-0.226,0.066,0,0,0,0,p
2023-08-08 12:12,-0.207,0.072,1,0,0,0,p
2023-08-08 12:18,-0.236,0.072,0,0,0,0,p
2023-08-08 12:24,-0.272,0.066,1,0,0,0,p
2023-08-08 12:30,-0.299,0.056,0,0,0,0,p
2023-08-08 12:36,-0.308,0.062,0,0,0,0,p
2023-08-08 12:42,-0.335,0.069,1,0,0,0,p
2023-08-08 12:48,-0.374,0.052,1,0,0,0,p
2023-08-08 12:54,-0.387,0.075,1,0,0,0,p
2023-08-08 13:00,-0.420,0.059,0,0,0,0,p
2023-08-08 13:06,-0.472,0.072,0,0,0,0,p
2023-08-08 13:12,-0.512,0.062,0,0,0,0,p
2023-08-08 13:18,-0.568,0.059,0,0,0,0,p
2023-08-08 13:24,-0.604,0.069,0,0,0,0,p
2023-08-08 13:30,-0.591,0.062,0,0,0,0,p
2023-08-08 13:36,-0.584,0.056,1,0,0,0,p
2023-08-08 13:42,-0.587,0.056,0,0,0,0,p
2023-08-08 13:48,-0.607,0.062,1,0,0,0,p
2023-08-08 13:54,-0.620,0.059,0,0,0,0,p
2023-08-08 14:00,-0.584,0.052,0,0,0,0,p
2023-08-08 14:06,-0.587,0.062,1,0,0,0,p
2023-08-08 14:12,-0.614,0.059,1,0,0,0,p
2023-08-08 14:18,-0.604,0.056,1,0,0,0,p
2023-08-08 14:24,-0.614,0.066,0,0,0,0,p
2023-08-08 14:30,-0.640,0.062,1,0,0,0,p
2023-08-08 14:36,-0.669,0.062,1,0,0,0,p
2023-08-08 14:42,-0.669,0.059,1,0,0,0,p
2023-08-08 14:48,-0.669,0.056,1,0,0,0,p
2023-08-08 14:54,-0.682,0.059,1,0,0,0,p
2023-08-08 15:00,-0.692,0.056,0,0,0,0,p
2023-08-08 15:06,-0.696,0.075,0,0,0,0,p
2023-08-08 15:12,-0.679,0.066,0,0,0,0,p
2023-08-08 15:18,-0.663,0.059,1,0,0,0,p
2023-08-08 15:24,-0.702,0.066,1,0,0,0,p
2023-08-08 15:30,-0.636,0.072,0,0,0,0,p
2023-08-08 15:36,-0.600,0.062,0,0,0,0,p
2023-08-08 15:42,-0.725,0.282,1,0,0,0,p
2023-08-08 15:48,-0.505,0.164,0,0,0,0,p
2023-08-08 15:54,-0.597,0.105,0,0,0,0,p
2023-08-08 16:00,-0.587,0.072,0,0,0,0,p
2023-08-08 16:06,-0.535,0.102,0,0,0,0,p
2023-08-08 16:12,-0.535,0.072,1,0,0,0,p
2023-08-08 16:18,-0.522,0.056,1,0,0,0,p
2023-08-08 16:24,-0.502,0.059,1,0,0,0,p
2023-08-08 16:30,-0.423,0.062,0,0,0,0,p
2023-08-08 16:36,-0.620,0.479,0,0,0,0,p
2023-08-08 16:42,-0.295,0.236,1,0,0,0,p
2023-08-08 16:48,-0.381,0.138,0,0,0,0,p
2023-08-08 16:54,-0.367,0.085,0,0,0,0,p
2023-08-08 17:00,-0.390,0.079,0,0,0,0,p
2023-08-08 17:06,-0.351,0.082,0,0,0,0,p
2023-08-08 17:12,-0.338,0.066,1,0,0,0,p
2023-08-08 17:18,-0.364,0.052,1,0,0,0,p
2023-08-08 17:24,-0.371,0.072,1,0,0,0,p
2023-08-08 17:30,-0.344,0.075,1,0,0,0,p
2023-08-08 17:36,-0.276,0.052,1,0,0,0,p
2023-08-08 17:42,-0.308,0.072,0,0,0,0,p
2023-08-08 17:48,-0.269,0.066,1,0,0,0,p
2023-08-08 17:54,-0.187,0.062,0,0,0,0,p
2023-08-08 18:00,-0.190,0.052,0,0,0,0,p
2023-08-08 18:06,-0.154,0.079,1,0,0,0,p
2023-08-08 18:12,-0.098,0.079,0,0,0,0,p
2023-08-08 18:18,-0.079,0.072,0,0,0,0,p
2023-08-08 18:24,-0.046,0.066,1,0,0,0,p
2023-08-08 18:30,0.013,0.069,0,0,0,0,p
2023-08-08 18:36,0.062,0.069,1,0,0,0,p
2023-08-08 18:42,0.056,0.072,1,0,0,0,p
2023-08-08 18:48,0.066,0.062,1,0,0,0,p
2023-08-08 18:54,0.102,0.066,1,0,0,0,p
2023-08-08 19:00,0.108,0.062,1,0,0,0,p
2023-08-08 19:06,0.180,0.072,1,0,0,0,p
2023-08-08 19:12,0.194,0.072,0,0,0,0,p
2023-08-08 19:18,0.200,0.066,0,0,0,0,p
2023-08-08 19:24,0.240,0.062,1,0,0,0,p
2023-08-08 19:30,0.285,0.072,0,0,0,0,p
2023-08-08 19:36,0.289,0.072,1,0,0,0,p
2023-08-08 19:42,0.322,0.082,1,0,0,0,p
2023-08-08 19:48,0.308,0.059,1,0,0,0,p
2023-08-08 19:54,0.315,0.062,1,0,0,0,p
2023-08-08 20:00,0.344,0.072,1,0,0,0,p
2023-08-08 20:06,0.417,0.072,1,0,0,0,p
2023-08-08 20:12,0.423,0.066,1,0,0,0,p
2023-08-08 20:18,0.413,0.062,0,0,0,0,p
2023-08-08 20:24,0.443,0.075,1,0,0,0,p
2023-08-08 20:30,0.499,0.072,1,0,0,0,p
2023-08-08 20:36,0.512,0.066,1,0,0,0,p
2023-08-08 20:42,0.574,0.079,1,0,0,0,p
2023-08-08 20:48,0.650,0.085,1,0,0,0,p
2023-08-08 20:54,0.715,0.075,1,0,0,0,p
2023-08-08 21:00,0.732,0.092,1,0,0,0,p
2023-08-08 21:06,0.774,0.066,1,0,0,0,p
2023-08-08 21:12,0.830,0.075,1,0,0,0,p
2023-08-08 21:18,0.886,0.066,1,0,0,0,p
2023-08-08 21:24,0.912,0.072,0,0,0,0,p
2023-08-08 21:30,0.958,0.089,1,0,0,0,p
2023-08-08 21:36,1.020,0.075,1,0,0,0,p
2023-08-08 21:42,1.027,0.105,0,0,0,0,p
2023-08-08 21:48,1.030,0.092,0,0,0,0,p
2023-08-08 21:54,1.047,0.082,1,0,0,0,p
2023-08-08 22:00,1.079,0.066,1,0,0,0,p
2023-08-08 22:06,1.109,0.082,1,0,0,0,p
2023-08-08 22:12,1.102,0.069,0,0,0,0,p
2023-08-08 22:18,1.152,0.085,1,0,0,0,p
2023-08-08 22:24,1.204,0.085,1,0,0,0,p
2023-08-08 22:30,1.217,0.082,0,0,0,0,p
2023-08-08 22:36,1.204,0.075,1,0,0,0,p
